Time,#Frame,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,AspectRatio,CameraDepth,FOV,EyeConvergence,Velocity,
09-51-26-574, 4, 0, -0.7363333, 0, 0.6766191, 0, 265.16, 0, 0.9005848, 0, 110.1915, 10, 29.5094
09-51-26-679, 10, 0, -0.7363333, 0, 0.6766191, 0, 265.16, 0, 0.9005848, 0, 110.1915, 10, 0
09-51-26-788, 17, 0, -0.7363333, 0, 0.6766191, 0, 265.16, 0, 0.9005848, 0, 110.1915, 10, 0
09-51-26-898, 24, 0, -0.7363333, 0, 0.6766191, 0, 265.16, 0, 0.9005848, 0, 110.1915, 10, 0
09-51-27-011, 31, 0, -0.7363333, 0, 0.6766191, 0, 265.16, 0, 0.9005848, 0, 110.1915, 10, 0
09-51-27-119, 38, 0, -0.7363333, 0, 0.6766191, 0, 265.16, 0, 0.9005848, 0, 110.1915, 10, 0
09-51-27-228, 45, 0, -0.7363333, 0, 0.6766191, 0, 265.16, 0, 0.9005848, 0, 110.1915, 10, 0
09-51-27-339, 52, 0, -0.7363333, 0, 0.6766191, 0, 265.16, 0, 0.9005848, 0, 110.1915, 10, 0
09-51-27-447, 59, 0, -0.7363333, 0, 0.6766191, 0, 265.16, 0, 0.9005848, 0, 110.1915, 10, 0
09-51-27-570, 65, 0, -0.7363333, 0, 0.6766191, 0, 265.16, 0, 0.9005848, 0, 110.1915, 10, 0
09-51-27-680, 70, 0, -0.7363333, 0, 0.6766191, 0, 265.16, 0, 0.9005848, 0, 110.1915, 10, 0
09-51-27-791, 75, 0, -0.7363333, 0, 0.6766191, 0, 265.16, 0, 0.9005848, 0, 110.1915, 10, 0
09-51-27-901, 80, 0, -0.7363333, 0, 0.6766191, 0, 265.16, 0, 0.9005848, 0, 110.1915, 10, 0
09-51-28-015, 87, 0, -0.7363333, 0, 0.6766191, 0, 265.16, 0, 0.9005848, 0, 110.1915, 10, 0
09-51-28-126, 94, 0, -0.7363333, 0, 0.6766191, 0, 265.16, 0, 0.9005848, 0, 110.1915, 10, 0
09-51-28-231, 102, 0, -0.7363333, 0, 0.6766191, 0, 265.16, 0, 0.9005848, 0, 110.1915, 10, 0
09-51-28-346, 109, 0, -0.7363333, 0, 0.6766191, 0, 265.16, 0, 0.9005848, 0, 110.1915, 10, 0
09-51-28-457, 114, 0, -0.7363333, 0, 0.6766191, 0, 265.16, 0, 0.9005848, 0, 110.1915, 10, 0
09-51-28-569, 119, 0, -0.7363333, 0, 0.6766191, 0, 265.16, 0, 0.9005848, 0, 110.1915, 10, 0
09-51-28-678, 124, 0, -0.7363333, 0, 0.6766191, 0, 265.16, 0, 0.9005848, 0, 110.1915, 10, 0
09-51-28-784, 130, 0, -0.7363333, 0, 0.6766191, 0, 265.16, 0, 0.9005848, 0, 110.1915, 10, 0
09-51-28-888, 138, 0, -0.7363333, 0, 0.6766191, 0, 265.16, 0, 0.9005848, 0, 110.1915, 10, 0
09-51-28-998, 146, 0, -0.7363333, 0, 0.6766191, 0, 265.16, 0, 0.9005848, 0, 110.1915, 10, 0
09-51-29-113, 154, 0, -0.7363333, 0, 0.6766191, 0, 265.16, 0, 0.9005848, 0, 110.1915, 10, 0
09-51-29-223, 159, 0, -0.7363333, 0, 0.6766191, 0, 265.16, 0, 0.9005848, 0, 110.1915, 10, 0
09-51-29-335, 164, 0, -0.7363333, 0, 0.6766191, 0, 265.16, 0, 0.9005848, 0, 110.1915, 10, 0
09-51-29-446, 169, 0, -0.7363333, 0, 0.6766191, 0, 265.16, 0, 0.9005848, 0, 110.1915, 10, 0
09-51-29-559, 174, 0, -0.7363333, 0, 0.6766191, 0, 265.16, 0, 0.9005848, 0, 110.1915, 10, 0
09-51-29-664, 181, 0, -0.7363333, 0, 0.6766191, 0, 265.16, 0, 0.9005848, 0, 110.1915, 10, 0
09-51-29-770, 189, 0, -0.7363333, 0, 0.6766191, 0, 265.16, 0, 0.9005848, 0, 110.1915, 10, 0
09-51-29-873, 197, 0, -0.7363333, 0, 0.6766191, 0, 265.16, 0, 0.9005848, 0, 110.1915, 10, 0
09-51-29-989, 204, 0, -0.7363333, 0, 0.6766191, 0, 265.16, 0, 0.9005848, 0, 110.1915, 10, 0
09-51-30-103, 209, 0, -0.7363333, 0, 0.6766191, 0, 265.16, 0, 0.9005848, 0, 110.1915, 10, 0
