Time,#Frame,ConvergenceValid,Convergence_distance,Left_Eye_Openness,Right_Eye_Openness,Left_Eye_Closed,Right_Eye_Closed,LeftPupilDiameter,RightPupilDiameter,LeftPupilPosInSensorX,LeftPupilPosInSensorY,RightPupilPosInSensorX,RightPupilPosInSensorY,LocalGazeValid,GazeOriginLclSpc_X,GazeOriginLclSpc_Y,GazeOriginLclSpc_Z,GazeDirectionLclSpc_X,GazeDirectionLclSpc_Y,GazeDirectionLclSpc_Z,WorldGazeValid,GazeOriginWrldSpc_X,GazeOriginWrldSpc_Y,GazeOriginWrldSpc_Z,GazeDirectionWrldSpc_X,GazeDirectionWrldSpc_Y,GazeDirectionWrldSpc_Z,NrmLeftEyeOriginX,NrmLeftEyeOriginY,NrmLeftEyeOriginZ,NrmRightEyeOriginX,NrmRightEyeOriginY,NrmRightEyeOriginZ,NrmSRLeftEyeGazeDirX,NrmSRLeftEyeGazeDirY,NrmSRLeftEyeGazeDirZ,NrmSRRightEyeGazeDirX,NrmSRRightEyeGazeDirY,NrmSRRightEyeGazeDirZ,
03-41-47-285, 4, True, 0.9060672, 1, 1, False, False, 4.105164, 4.261765, 0.5469551, 0.6779051, 0.5435498, 0.6794003, True, -0.01865, 0.001596954, -0.04605452, 0.07925415,0.09057617, 0.9927216, True, 1249.932, 2.813189, 1119.159, 1.383309,-1.052234, 0.9895387, 31.99916, 2.415436, -47.31453, -31.7858, 1.384689, -45.72772, -0.09403992, 0.06639099,0.9933472, -0.07542419, 0.09683228, 0.9924316
03-41-47-511, 22, True, 1.250989, 1, 1, False, False, 4.268219, 4.198578, 0.5012062, 0.6751205, 0.491067, 0.6702861, True, 0.02882381, 0.002115616, -0.04641841, -0.03672791,0.08807373, 0.9954224, True, 1249.994, 2.811946, 1119.084, 1.233813,-1.055514, 1.167682, 32.601, 2.112701, -46.33025, -31.10507, 2.161896, -47.81734, 0.03398132, 0.0872345,0.9956055, 0.08032227, 0.1014099, 0.9915924
03-41-47-769, 44, True, 1.078421, 1, 1, False, False, 4.466461, 4.610489, 0.5295631, 0.6881449, 0.5249969, 0.6899384, True, -0.01911113, 0.001982483, -0.04711983, -0.05279541,0.09103394, 0.9944305, True, 1249.934, 2.813968, 1119.156, 1.208625,-1.056838, 1.192554, 32.22884, 2.18692, -46.78947, -31.49405, 1.154968, -45.36044, -0.04772949, 0.02879333,0.9984436, -0.03643799, 0.06654358, 0.9971161
03-41-48-023, 66, True, 0.3133305, 1, 1, False, False, 4.468307, 4.447784, 0.5272849, 0.6914667, 0.527243, 0.6964719, True, -0.00361612, 0.001465912, -0.04574544, 0.04533386,0.04219055, 0.9980774, True, 1249.952, 2.812168, 1119.137, 1.299064,-1.132806, 1.014474, 32.29341, 2.022125, -46.56406, -31.52118, 1.025574, -45.15431, -0.04862976, 0.03244019,0.9982758, -0.04585266, 0.0435791, 0.9979858
03-41-48-275, 88, True, 0.6423442, 1, 1, False, False, 4.031723, 4.031525, 0.5243043, 0.6510809, 0.5145428, 0.6482228, True, 0.0167823, 0.002777695, -0.04754956, 0.02461243,0.1318817, 0.9909515, True, 1249.976, 2.815805, 1119.107, 1.350478,-0.9806324, 1.102045, 32.29529, 3.007034, -47.87277, -31.37845, 2.060623, -46.55605, -0.03381348, 0.1194763,0.9922485, 0.003067017, 0.1669006, 0.9859619
03-41-48-542, 101, True, 3.151014, 1, 1, False, False, 3.556076, 3.641907, 0.5215437, 0.6483713, 0.5171747, 0.6494508, True, -0.02489868, 0.002411637, -0.04754053, 0.007629395,0.1396484, 0.9901581, True, 1249.921, 2.81881, 1119.17, 1.341265,-0.9559897, 1.134453, 32.34303, 2.86087, -47.3343, -31.36586, 2.425034, -47.59242, -0.02374268, 0.1270294,0.9916077, -0.01211548, 0.1389313, 0.9902191
03-41-48-798, 113, True, 5.152336, 1, 1, False, False, 3.152924, 3.070786, 0.5118181, 0.5834711, 0.5041851, 0.5848811, True, 0.02794153, 0.004759369, -0.04755817, -0.03622437,0.1392822, 0.9895782, True, 1249.985, 2.900619, 1119.079, 1.47904,-0.3659224, 1.29555, 32.29749, 4.610687, -47.50189, -31.28902, 4.055161, -47.6292, 0.04277039, 0.1071777,0.9933167, 0.04385376, 0.1219482, 0.9915619
03-41-49-055, 136, True, 2.044645, 1, 1, False, False, 2.886902, 2.932373, 0.5245211, 0.6665189, 0.5168275, 0.6712895, True, -0.02390268, 0.002382294, -0.04547109, -0.02688599,-0.1054993, 0.9940491, True, 1249.87, 2.974493, 1119.123, 1.51989,-0.09474227, 1.296498, 32.16446, 2.950653, -45.53488, -31.61238, 2.304138, -45.46231, 0.01020813, -0.1186981,0.9928741, 0.0291748, -0.1036835, 0.9941711
03-41-49-318, 160, True, 2.737907, 1, 1, False, False, 2.880295, 2.673141, 0.5261188, 0.6014394, 0.5134416, 0.6041483, True, 0.03212395, 0.00374115, -0.04500931, 0.002426147,0.05427551, 0.9985199, True, 1249.913, 2.976856, 1119.012, 1.540987,0.2140628, 1.256787, 32.17633, 3.784912, -45.40189, -31.46095, 3.6362, -46.71069, -0.002624512, 0.0556488,0.9984436, 0.02192688, 0.04795837, 0.9985962
03-41-49-574, 183, True, 1.121995, 1, 1, False, False, 3.054047, 3.167908, 0.5199956, 0.623034, 0.5072279, 0.6240689, True, -0.0002316284, 0.003111099, -0.0452697, -0.01609802,0.02087402, 0.999649, True, 1249.865, 2.982812, 1119.052, 1.524828,0.1874073, 1.280529, 32.37451, 3.382584, -45.28467, -31.41824, 2.851425, -45.25539, -0.01197815, 0.01579285,0.9998016, 0.04295349, 0.02572632, 0.9987335
03-41-49-830, 206, True, 1.395629, 1, 1, False, False, 3.408188, 3.343353, 0.5113149, 0.6225859, 0.5044358, 0.6241358, True, 0.03251097, 0.003372955, -0.04509717, -0.004653931,0.01211548, 0.9999084, True, 1249.9, 2.98136, 1119, 1.534871,0.1665656, 1.271365, 32.51637, 3.372986, -45.09712, -31.36343, 2.976913, -45.57953, 0.004653931, 0.01211548,0.9999084, 0.04942322, 0.01853943, 0.9985962
