Time,#Frame,Speed_X,Speed_Y,Speed_Z,Speed_Mag,Angular_Speed_X,Angular_Speed_Y,Angular_Speed_Z,Angular_Speed_Mag,Center_of_mass_X,Center_of_mass_Y,Center_of_mass_Z,
03-43-04-853, 5, -0.08813477, -0.1165479, 0.2442627, 0.2846321,-0.04980254, -0.01739097, 0.06581204, 0.08434431, 0, 0, 0
03-43-05-071, 22, -0.09106445, -0.1167002, 0.244751, 0.2860327,-0.04945889, -0.01627218, 0.06570444, 0.0838334, 0, 0, 0
03-43-05-329, 42, -0.09692383, -0.1160022, 0.2473145, 0.2898537,-0.05100467, -0.01606925, 0.06636331, 0.08522785, 0, 0, 0
03-43-05-583, 62, -0.1011963, -0.1158671, 0.2490234, 0.292709,-0.05025936, -0.01703012, 0.0663223, 0.08493924, 0, 0, 0
03-43-05-861, 82, -0.1029053, -0.1141919, 0.2501221, 0.2935819,-0.056959, -0.01606019, 0.06650126, 0.08902064, 0, 0, 0
03-43-06-127, 94, -0.1055908, -0.1096004, 0.2553711, 0.2972811,-0.07936145, -0.01421595, 0.06563467, 0.1039627, 0, 0, 0
03-43-06-363, 109, -0.1085205, -0.1006248, 0.2609863, 0.3000265,6.160137, -0.01191898, 0.06512015, 6.160492, 0, 0, 0
03-43-06-638, 130, -0.1088867, -0.09323254, 0.2712402, 0.3067896,6.119861, -0.00528238, 0.06172888, 6.120175, 0, 0, 0
03-43-06-906, 142, -0.1031494, -0.09539759, 0.2677002, 0.3023308,6.127746, -0.004428837, 0.0601443, 6.128042, 0, 0, 0
03-43-07-150, 154, -0.1027832, -0.09690452, 0.2653809, 0.3006358,6.135079, -0.004600611, 0.06208201, 6.135395, 0, 0, 0
03-43-07-400, 174, -0.1025391, -0.09703197, 0.2663574, 0.301456,6.136198, -0.005026717, 0.06360055, 6.13653, 0, 0, 0
03-43-07-685, 188, -0.09753418, -0.1172975, 0.2568359, 0.2987245,-0.05427798, 0.001241033, 0.06433238, 0.08418013, 0, 0, 0
03-43-07-937, 200, -0.09020996, -0.1137677, 0.2480469, 0.2874164,-0.06056589, -0.004546549, 0.06454703, 0.08862966, 0, 0, 0
03-43-08-191, 220, -0.09436035, -0.1106214, 0.2548828, 0.2934386,-0.08058025, -0.00343095, 0.06466741, 0.1033771, 0, 0, 0
03-43-08-461, 234, -0.09411621, -0.09799676, 0.267334, 0.2998811,6.138853, -0.001425856, 0.05872696, 6.139133, 0, 0, 0
03-43-08-718, 246, -0.1013184, -0.09949037, 0.2680664, 0.3033535,6.137494, 0.004068777, 0.04980431, 6.137697, 0, 0, 0
03-43-08-975, 267, -0.1097412, -0.08221414, 0.2130127, 0.2533312,6.0969, -0.000984038, 0.0308948, 6.096978, 0, 0, 0
03-43-09-260, 281, -0.1444092, -0.1094239, 0.1463623, 0.2329153,-0.009610366, 0.05334258, 0.009912818, 0.0551004, 0, 0, 0
03-43-09-516, 293, -0.1375732, -0.1133808, 0.09460449, 0.2018207,0.02844733, 0.04993374, -0.02529577, 0.06278937, 0, 0, 0
03-43-09-771, 313, -0.1306152, -0.08452761, 0.09301758, 0.1812665,6.151857, 0.08436974, -0.03139601, 6.152516, 0, 0, 0
03-43-10-050, 327, -0.1177979, -0.09815395, 0.04626465, 0.1601591,5.795141, 0.1009024, -0.04178287, 5.79617, 0, 0, 0
03-43-10-314, 339, -0.1181641, -0.08323002, 0.04382324, 0.1510313,5.814982, 0.06942461, -0.008715461, 5.815403, 0, 0, 0
03-43-10-563, 359, -0.1337891, -0.08211312, 0.02038574, 0.1582961,5.863924, 0.1411723, -0.01457974, 5.865641, 0, 0, 0
03-43-10-826, 373, -0.1508789, -0.08613215, -0.006591797, 0.1738581,5.923375, 0.2347744, 0.01018819, 5.928034, 0, 0, 0
03-43-11-090, 385, -0.1462402, -0.09923346, 0.002929688, 0.1767543,6.019566, 0.2114601, -0.01801842, 6.023306, 0, 0, 0
03-43-11-345, 405, -0.1408691, -0.1015887, 0.01464844, 0.1742956,6.059211, 0.2104251, -0.006019809, 6.062867, 0, 0, 0
