Time,#Frame,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,AspectRatio,CameraDepth,FOV,EyeConvergence,Velocity,
09-44-47-620, 705, 0, 0.7071068, 0, -0.7071068, 0, 270, 0, 0.9005848, 0, 110.1915, 10, 5240.926
09-44-47-737, 714, -0.04178892, 0.4231581, -0.00909888, -0.905046, 4.780709, 309.8373, 358.9135, 0.9005848, 0, 110.1915, 10, 0.0120521
09-44-47-842, 724, -0.04203463, 0.4229664, -0.009295376, -0.9051223, 4.816006, 309.8611, 358.9229, 0.9005848, 0, 110.1915, 10, 0.01209116
09-44-47-951, 734, -0.042417, 0.4233277, -0.009206131, -0.9049364, 4.850942, 309.8129, 358.893, 0.9005848, 0, 110.1915, 10, 0.001169755
09-44-48-059, 743, -0.04260916, 0.4229684, -0.009476446, -0.9050925, 4.884473, 309.8583, 358.9136, 0.9005848, 0, 110.1915, 10, 0.01082004
09-44-48-166, 752, -0.04227759, 0.4231882, -0.008645035, -0.9050137, 4.809354, 309.8294, 358.8422, 0.9005848, 0, 110.1915, 10, 0.001599122
09-44-48-277, 761, -0.0423874, 0.4228571, -0.009251488, -0.9051573, 4.850646, 309.8729, 358.9017, 0.9005848, 0, 110.1915, 10, 0.01305116
09-44-48-382, 770, -0.04191855, 0.4237433, -0.008853083, -0.9047686, 4.781497, 309.7616, 358.8784, 0.9005848, 0, 110.1915, 10, 0.004495002
09-44-48-492, 779, -0.04175743, 0.4233287, -0.008985624, -0.9049688, 4.771726, 309.8155, 358.9023, 0.9005848, 0, 110.1915, 10, 0.01331868
09-44-48-602, 784, -0.04142693, 0.4235314, -0.009338755, -0.9048855, 4.754344, 309.7927, 358.9541, 0.9005848, 0, 110.1915, 10, 0.006348051
09-44-48-715, 789, -0.04210996, 0.4233588, -0.009748301, -0.9049305, 4.84539, 309.8124, 358.9642, 0.9005848, 0, 110.1915, 10, 0.00804048
09-44-48-826, 794, -0.04245525, 0.4230298, -0.01018588, -0.9050634, 4.902894, 309.8539, 358.9946, 0.9005848, 0, 110.1915, 10, 0.01107898
09-44-48-936, 799, -0.04209926, 0.41763, -0.009826448, -0.9075882, 4.854475, 310.5384, 359.0036, 0.9005848, 0, 110.1915, 10, 0.0203869
09-44-49-036, 805, -0.04223029, 0.4145122, -0.01008664, -0.9090075, 4.883924, 310.9326, 359.0412, 0.9005848, 0, 110.1915, 10, 0.001535188
09-44-49-145, 814, -0.04272644, 0.4176686, -0.009615652, -0.9075434, 4.909638, 310.5295, 358.9511, 0.9005848, 0, 110.1915, 10, 7.99584
09-44-49-256, 823, -0.04212148, 0.4262937, -0.01043002, -0.9035435, 4.876582, 309.4421, 359.0187, 0.9005848, 0, 110.1915, 10, 8.00693
09-44-49-365, 832, -0.04168489, 0.4632952, -0.0113013, -0.8851509, 4.833849, 304.6989, 358.9294, 0.9005848, 0, 110.1915, 10, 8.014929
