Time,#Frame,Speed_X,Speed_Y,Speed_Z,Speed_Mag,Angular_Speed_X,Angular_Speed_Y,Angular_Speed_Z,Angular_Speed_Mag,Center_of_mass_X,Center_of_mass_Y,Center_of_mass_Z,
09-44-47-629, 705, 0, -0.07999408, 0, 0.07999408,0, 0, 0, 0, 0, 0, 0
09-44-47-742, 714, 2.783203, 3.998983, -1.175903, 5.012069,0.08343911, 0.6952928, 6.264221, 6.303242, 0, 0, 0
09-44-47-851, 724, 2.782959, 3.998945, -1.175537, 5.011817,0.08405516, 0.6957066, 6.264386, 6.30346, 0, 0, 0
09-44-47-959, 734, 2.782715, 3.998776, -1.175537, 5.011547,0.08466491, 0.6948656, 6.263864, 6.302856, 0, 0, 0
09-44-48-066, 743, 2.783081, 3.998577, -1.175171, 5.011505,0.08525013, 0.6956592, 6.264225, 6.30331, 0, 0, 0
09-44-48-172, 752, 2.783081, 3.998881, -1.175049, 5.011719,0.08393907, 0.6951543, 6.262978, 6.301998, 0, 0, 0
09-44-48-284, 761, 2.783325, 3.99886, -1.175293, 5.011896,0.08465976, 0.6959128, 6.264016, 6.303123, 0, 0, 0
09-44-48-388, 770, 2.783447, 3.998965, -1.175537, 5.012105,0.08345286, 0.6939713, 6.26361, 6.30249, 0, 0, 0
09-44-48-499, 779, 2.78418, 3.999129, -1.175781, 5.012699,0.08328233, 0.694912, 6.264027, 6.303005, 0, 0, 0
09-44-48-609, 784, 2.783691, 3.999141, -1.176147, 5.012524,0.08297896, 0.694514, 6.264931, 6.303856, 0, 0, 0
09-44-48-723, 789, 2.783691, 3.999189, -1.175903, 5.012504,0.08456801, 0.6948581, 6.265108, 6.30409, 0, 0, 0
09-44-48-833, 794, 2.783691, 3.998754, -1.175903, 5.012157,0.08557164, 0.6955809, 6.265638, 6.304711, 0, 0, 0
09-44-48-942, 799, 2.784668, 3.999063, -1.174561, 5.012631,0.08472656, 0.7075284, 6.265795, 6.306184, 0, 0, 0
09-44-49-043, 805, 2.785645, 3.998602, -1.173462, 5.012549,0.08524057, 0.7144095, 6.266451, 6.307619, 0, 0, 0
09-44-49-152, 814, 2.82959, 3.998526, -0.8061523, 4.96434,0.08568934, 0.7073728, 6.264879, 6.30527, 0, 0, 0
09-44-49-261, 823, 3.128662, 3.999074, 0.01123047, 5.077523,0.08511241, 0.6883952, 6.266058, 6.304333, 0, 0, 0
09-44-49-372, 832, 3.50061, 3.999035, 0.803833, 5.375194,0.08436658, 0.6056108, 6.2645, 6.29427, 0, 0, 0
09-44-49-486, 838, 3.777588, 3.998763, 1.498413, 5.701361,0.08601534, 0.5670557, 6.265946, 6.292141, 0, 0, 0
09-44-49-599, 843, 3.776245, 3.999067, 1.497559, 5.70046,0.08446154, 0.5615643, 6.265871, 6.291552, 0, 0, 0
09-44-49-709, 848, 3.773682, 3.997816, 1.494873, 5.697179,0.08698301, 0.4714274, 6.267706, 6.286012, 0, 0, 0
09-44-49-819, 853, 3.75708, 3.997996, 0.963501, 5.570274,0.08615394, 0.4058753, 6.269726, 6.28344, 0, 0, 0
09-44-49-932, 861, 3.749634, 4.00111, 0.05554199, 5.483769,0.07084475, 0.3361144, 6.27108, 6.28048, 0, 0, 0
09-44-50-041, 870, 3.848022, 4.007483, -0.8428955, 5.619401,0.03271084, 0.1431428, 6.274587, 6.276304, 0, 0, 0
09-44-50-144, 878, 4.108887, 4.01252, -1.657593, 5.977531,6.275145, -0.07942079, 0.01114753, 6.275658, 0, 0, 0
