Time,#Frame,ConvergenceValid,Convergence_distance,Left_Eye_Openness,Right_Eye_Openness,Left_Eye_Closed,Right_Eye_Closed,LeftPupilDiameter,RightPupilDiameter,LeftPupilPosInSensorX,LeftPupilPosInSensorY,RightPupilPosInSensorX,RightPupilPosInSensorY,LocalGazeValid,GazeOriginLclSpc_X,GazeOriginLclSpc_Y,GazeOriginLclSpc_Z,GazeDirectionLclSpc_X,GazeDirectionLclSpc_Y,GazeDirectionLclSpc_Z,WorldGazeValid,GazeOriginWrldSpc_X,GazeOriginWrldSpc_Y,GazeOriginWrldSpc_Z,GazeDirectionWrldSpc_X,GazeDirectionWrldSpc_Y,GazeDirectionWrldSpc_Z,NrmLeftEyeOriginX,NrmLeftEyeOriginY,NrmLeftEyeOriginZ,NrmRightEyeOriginX,NrmRightEyeOriginY,NrmRightEyeOriginZ,NrmSRLeftEyeGazeDirX,NrmSRLeftEyeGazeDirY,NrmSRLeftEyeGazeDirZ,NrmSRRightEyeGazeDirX,NrmSRRightEyeGazeDirY,NrmSRRightEyeGazeDirZ,
09-44-47-622, 705, True, 0.6075189, 0.7340052, 0.869298, False, False, 4.191132, 4.059723, 0.4574188, 0.4488106, 0.5228204, 0.604581, True, 0.02434532, 0.007229706, -0.04298006, 0.0125885,-0.09327698, 0.9955444, True, 1253.336, 4.017043, 1123.827, -1.496429,-0.3525256, 1.279179, 33.90395, 7.796326, -42.77011, -31.77298, 3.962189, -45.86293, -0.007034302, -0.1287994,0.9916382, 0.05192566, -0.162323, 0.9853668
09-44-47-737, 714, True, 0.6967329, 0.7052777, 0.8663925, False, False, 4.053894, 4.108673, 0.4564934, 0.4679953, 0.5243271, 0.6300396, True, -0.03146062, 0.003533539, -0.04528084, -0.04740906,-0.2148438, 0.9754944, True, 1253.278, 4.011084, 1123.749, -1.530117,-0.5882156, 1.145742, 33.97282, 7.818741, -43.87225, -31.80144, 3.511215, -45.28818, -0.01774597, -0.169342,0.9853821, 0.04776001, -0.2150726, 0.9754181
09-44-47-842, 724, True, 0.6489264, 1, 1, False, False, 4.143845, 4.113525, 0.4575597, 0.4712888, 0.526129, 0.6307837, True, -0.0316844, 0.003450333, -0.0452856, -0.0428772,-0.2157745, 0.9754944, True, 1253.278, 4.010763, 1123.749, -1.525611,-0.5921949, 1.149679, 33.97037, 7.54184, -43.27525, -31.79878, 3.443222, -45.29849, -0.01979065, -0.1630402,0.9864044, 0.0401001, -0.2071533, 0.977478
09-44-47-951, 734, True, 0.5308019, 1, 1, False, False, 4.20845, 4.146637, 0.457813, 0.4703996, 0.5236633, 0.6347729, True, -0.002010193, 0.005283768, -0.04436132, -0.0151825,-0.1925049, 0.9811707, True, 1253.314, 4.013165, 1123.796, -1.500322,-0.5483418, 1.20345, 33.98196, 7.51593, -43.22849, -31.77715, 3.437683, -45.2982, -0.02297974, -0.1570892,0.9873047, 0.04672241, -0.221405, 0.9740601
09-44-48-059, 743, True, 0.5964163, 1, 1, False, False, 4.124771, 4.0784, 0.4591222, 0.4713801, 0.5235879, 0.6329786, True, -0.00319545, 0.005231446, -0.04448844, -0.01679993,-0.191391, 0.9813538, True, 1253.313, 4.012947, 1123.794, -1.503201,-0.5472899, 1.200305, 33.94905, 7.554199, -43.41801, -31.78362, 3.443756, -45.31227, -0.02346802, -0.1599731,0.9868317, 0.04776001, -0.2152405, 0.9753876
09-44-48-166, 752, True, 0.6073595, 1, 1, False, False, 4.004211, 3.961517, 0.4587567, 0.4723621, 0.5233088, 0.6339662, True, -0.004561661, 0.005111664, -0.04450296, -0.01515198,-0.1927185, 0.9811249, True, 1253.311, 4.012814, 1123.792, -1.50037,-0.5495244, 1.202838, 33.96794, 7.479752, -43.23843, -31.78999, 3.413361, -45.33656, -0.02305603, -0.1598358,0.9868622, 0.04934692, -0.2139587, 0.9755859
09-44-48-277, 761, True, 0.6314335, 1, 1, False, False, 4.073669, 4.030365, 0.4583614, 0.4732274, 0.5245875, 0.6339509, True, -0.007346939, 0.004910645, -0.04452322, -0.02027893,-0.1942291, 0.9807434, True, 1253.308, 4.012681, 1123.788, -1.505797,-0.552325, 1.194775, 33.97197, 7.44194, -43.13757, -31.79965, 3.412399, -45.34203, -0.02217102, -0.1612244,0.9866638, 0.04611206, -0.21315, 0.9759216
09-44-48-382, 770, True, 0.6316421, 1, 1, False, False, 4.172226, 4.036835, 0.4589452, 0.473276, 0.5250199, 0.6342089, True, -0.003603974, 0.005144287, -0.04443434, -0.01475525,-0.1907501, 0.9815216, True, 1253.313, 4.012929, 1123.794, -1.501924,-0.5442356, 1.203322, 33.96152, 7.457077, -43.20486, -31.79619, 3.408585, -45.35704, -0.02412415, -0.1608734,0.9866791, 0.04391479, -0.2128754, 0.9760895
09-44-48-492, 779, True, 0.6781295, 1, 1, False, False, 4.207977, 4.048065, 0.459434, 0.4740072, 0.5258617, 0.6343216, True, 0.001324967, 0.005450089, -0.04434722, -0.007492065,-0.1859283, 0.9825287, True, 1253.319, 4.013565, 1123.801, -1.494347,-0.534152, 1.217193, 33.95013, 7.481888, -43.34552, -31.79738, 3.387329, -45.36418, -0.02531433, -0.1622009,0.9864197, 0.040802, -0.2097168, 0.9768982
09-44-48-602, 784, True, 0.6117701, 1, 1, False, False, 4.224884, 4.102386, 0.4589665, 0.4740072, 0.5253928, 0.6365526, True, 0.002192185, 0.005489075, -0.04427986, -0.00642395,-0.1886292, 0.9820099, True, 1253.321, 4.013512, 1123.802, -1.492816,-0.5392016, 1.216809, 33.95657, 7.453186, -43.24323, -31.77182, 3.388931, -45.38828, -0.02404785, -0.1616669,0.9865417, 0.03900146, -0.2171173, 0.9753571
09-44-48-715, 789, True, 0.6666151, 1, 1, False, False, 4.198746, 4.025406, 0.4723573, 0.4650327, 0.5442612, 0.6296785, True, -0.008254837, 0.004901169, -0.0447349, -0.01535034,-0.2022858, 0.9792023, True, 1253.308, 4.012969, 1123.785, -1.497575,-0.5656579, 1.198861, 33.68301, 7.650085, -43.48901, -31.93816, 3.478149, -45.34656, -0.03823853, -0.1457825,0.9885712, -0.01083374, -0.2050476, 0.9786835
09-44-48-826, 794, True, 0.5505795, 1, 1, False, False, 4.012283, 4.037094, 0.4765967, 0.4620495, 0.547169, 0.6253456, True, -0.0007857819, 0.005556458, -0.04460053, 0.02679443,-0.172821, 0.9845734, True, 1253.317, 4.01373, 1123.797, -1.454269,-0.5119348, 1.273932, 33.60326, 7.770111, -43.74646, -32.00313, 3.548889, -45.35953, -0.04293823, -0.1427612,0.9888153, -0.01210022, -0.1984711, 0.9800262
09-44-48-936, 799, True, 0.8291903, 1, 1, False, False, 3.770554, 3.708191, 0.4769753, 0.4629191, 0.5462418, 0.6220207, True, -0.007583939, 0.005123383, -0.04475891, 0.01678467,-0.1729736, 0.9847717, True, 1253.309, 4.013167, 1123.787, -1.462849,-0.5124589, 1.263869, 33.57033, 7.800171, -43.86082, -32.04494, 3.530457, -45.2789, -0.03778076, -0.1472626,0.9883728, -0.003677368, -0.1881714, 0.9821167
09-44-49-036, 805, True, 0.8815063, 1, 1, False, False, 3.449783, 3.550629, 0.4692741, 0.4641783, 0.5372866, 0.6210831, True, -0.0002870789, 0.005586029, -0.04462701, 0.005859375,-0.168335, 0.9857025, True, 1253.319, 4.013817, 1123.799, -1.46484,-0.5025738, 1.265537, 33.71591, 7.725067, -43.70178, -31.91518, 3.59639, -45.48761, -0.02505493, -0.147934,0.9886627, 0.01197815, -0.1871796, 0.9822388
09-44-49-145, 814, True, 0.65194, 1, 1, False, False, 3.393661, 3.350082, 0.4808252, 0.4581296, 0.5478906, 0.6177908, True, -0.02192572, 0.004245636, -0.045023, 0.01608276,-0.1762543, 0.9842072, True, 1253.32, 4.011755, 1124.035, -1.445372,-0.5205441, 1.28058, 33.55919, 7.679749, -43.2682, -32.05118, 3.618958, -45.34323, -0.04664612, -0.1329346,0.9900208, -0.01049805, -0.1841125, 0.9828339
09-44-49-256, 823, True, 0.7387008, 1, 1, False, False, 3.37468, 3.155746, 0.4949084, 0.4489976, 0.5568445, 0.6087116, True, -0.005776535, 0.005379105, -0.04448056, 0.03900146,-0.1476746, 0.988266, True, 1253.608, 4.013473, 1124.88, -1.441689,-0.4655081, 1.305691, 33.31577, 7.872299, -43.41043, -32.23233, 3.691833, -45.20477, -0.06797791, -0.1195984,0.9904785, -0.01934814, -0.1665344, 0.9858398
09-44-49-365, 832, True, 0.9103124, 1, 1, False, False, 3.314041, 3.275558, 0.4848543, 0.4532189, 0.5506453, 0.6121729, True, -0.007100678, 0.005243866, -0.04448354, 0.03074646,-0.1515045, 0.9879761, True, 1253.997, 4.013373, 1125.697, -1.55776,-0.4705059, 1.162752, 33.50224, 7.831802, -43.37418, -32.11919, 3.606934, -45.08922, -0.05433655, -0.1321716,0.9897308, -0.01235962, -0.1716461, 0.9850769
09-44-49-480, 838, True, 0.7695088, 1, 1, False, False, 3.390381, 3.33165, 0.4751817, 0.4544464, 0.5438264, 0.6134632, True, 0.008457504, 0.006204712, -0.04407094, 0.02284241,-0.1494293, 0.9884949, True, 1254.324, 4.014656, 1126.494, -1.61741,-0.4677858, 1.079376, 33.638, 7.770493, -43.24586, -31.99513, 3.689255, -45.39642, -0.03527832, -0.1325378,0.9905396, -0.002838135, -0.1764069, 0.9842987
09-44-49-592, 843, True, 0.6837607, 1, 1, False, False, 3.348053, 3.351166, 0.4749329, 0.4548824, 0.5428192, 0.6142069, True, -0.004997971, 0.005380707, -0.04460327, 0.01568604,-0.1594086, 0.9870758, True, 1254.311, 4.013612, 1126.47, -1.624362,-0.4855065, 1.06096, 33.64005, 7.781311, -43.38246, -31.96999, 3.70491, -45.45549, -0.03471375, -0.131012,0.9907684, -0.00239563, -0.1791229, 0.9838104
09-44-49-702, 848, True, 0.7953418, 1, 1, False, False, 3.406525, 3.458405, 0.474636, 0.4563852, 0.5416703, 0.6165201, True, -0.002486221, 0.005512512, -0.04453459, 0.01269531,-0.1607971, 0.9868927, True, 1254.313, 4.013199, 1126.476, -1.699434,-0.4890091, 0.9341783, 33.64648, 7.791702, -43.42949, -31.99016, 3.651459, -45.43697, -0.03515625, -0.1367035,0.989975, 0.005661011, -0.1803284, 0.9835815
09-44-49-813, 853, True, 0.8355389, 1, 1, False, False, 3.571487, 3.557755, 0.4749026, 0.4574736, 0.5426696, 0.6171644, True, 0.01649167, 0.006710144, -0.04396146, 0.0262146,-0.1515656, 0.9880981, True, 1254.317, 4.0146, 1126.158, -1.757325,-0.4737751, 0.8290579, 33.64412, 7.816101, -43.52614, -32.02345, 3.582016, -45.19273, -0.03767395, -0.1407166,0.9893188, 0.006210327, -0.1820221, 0.9832611
09-44-49-925, 861, True, 0.3766038, 1, 1, False, False, 3.989792, 3.632187, 0.319548, 0.4437616, 0.3944318, 0.6057329, True, 0.01227765, 0.006562714, -0.04435764, -0.2198334,-0.138504, 0.9656372, True, 1254.303, 4.015223, 1125.175, -1.926536,-0.4316583, 0.3193622, 36.0965, 8.066757, -43.69882, -29.68423, 3.91304, -45.51826, 0.2119751, -0.1160583,0.9703522, 0.2333527, -0.1778564, 0.9559784
09-44-50-034, 870, True, 0.5872958, 1, 1, False, False, 3.911728, 3.59758, 0.3690821, 0.4509109, 0.4370571, 0.6123008, True, -0.011433, 0.005013794, -0.04490656, -0.1255188,-0.1788788, 0.9758148, True, 1254.372, 4.016686, 1124.253, -1.925696,-0.4653659, 0.2738582, 35.67886, 7.942322, -43.42091, -30.19061, 3.847809, -45.49806, 0.08131409, -0.1377563,0.9871063, 0.1430054, -0.1950531, 0.9703064
09-44-50-137, 878, True, 0.547029, 1, 1, False, False, 3.940018, 3.568848, 0.3945899, 0.4465663, 0.4693262, 0.6231872, True, -0.0310892, 0.003735916, -0.045558, -0.01927185,-0.2194824, 0.9754181, True, 1254.61, 4.017656, 1123.413, -1.940316,-0.4744403, 0.1000972, 35.31, 7.680496, -41.42737, -30.5993, 3.759506, -45.59676, 0.04708862, -0.1534271,0.98703, 0.07781982, -0.218277, 0.9727631
09-44-50-250, 887, True, 0.1839844, 1, 1, False, False, 4.268127, 3.710754, 0.2602015, 0.4240601, 0.3475741, 0.6110145, True, -0.0124023, 0.005115662, -0.0451346, -0.3000031,-0.1776428, 0.9372406, True, 1255.077, 4.021635, 1122.656, -1.746657,-0.3253226, -0.9182974, 37.05693, 8.484772, -43.25487, -28.95471, 3.988129, -45.76369, 0.2913361, -0.1207581,0.9489594, 0.3026733, -0.1965332, 0.9326019
09-44-50-369, 893, True, 0.7183341, 1, 1, False, False, 4.001953, 3.52356, 0.4129427, 0.4394904, 0.4761199, 0.6275715, True, -0.03054289, 0.003729157, -0.04564069, -0.04170227,-0.2282104, 0.972702, True, 1255.793, 4.012572, 1122.057, -1.69521,-0.3220938, -1.011134, 35.12068, 8.305557, -42.47362, -30.54289, 3.729156, -45.64069, -0.007736206, -0.1801758,0.9835968, 0.04170227, -0.2282104, 0.972702
09-44-50-481, 898, True, 0.1796261, 1, 1, False, False, 4.291718, 3.76297, 0.3384696, 0.405877, 0.4135782, 0.6122901, True, -0.03009544, 0.004020172, -0.04563745, -0.2217865,-0.2127686, 0.9515839, True, 1256.662, 4.006044, 1121.799, -0.9198855,-0.2740409, -1.754593, 35.69705, 8.784332, -42.16331, -30.09544, 4.020172, -45.63745, 0.2075806, -0.1274719,0.9698639, 0.2217865, -0.2127686, 0.9515839
09-44-50-592, 903, True, 0.6339176, 1, 1, False, False, 4.09877, 3.471375, 0.4840539, 0.4240083, 0.5489371, 0.6170605, True, -0.03239816, 0.003939881, -0.04574596, -0.04208374,-0.2123871, 0.9762726, True, 1256.674, 4.002599, 1121.779, -0.8262115,-0.2242653, -1.807493, 33.18593, 8.311401, -41.31595, -32.39828, 3.939865, -45.74597, -0.00151062, -0.1582184,0.9873962, 0.04208374, -0.2123871, 0.9762726
09-44-50-702, 908, True, 0.1, 1, 1, False, False, 4.513245, 3.697067, 0.399038, 0.3451073, 0.4682864, 0.539081, True, -0.03085582, 0.005217362, -0.04629776, -0.1284027,-0.08561707, 0.9880066, True, 1256.667, 4.004693, 1121.776, -0.4416896,0.01899905, -1.950499, 34.72357, 8.780502, -38.61301, -30.85582, 5.217361, -46.29776, 0.1289063, 0.0003204346,0.9916534, 0.1284027, -0.08561707, 0.9880066
09-44-50-807, 915, True, 0.1, 1, 1, False, False, 4.264008, 3.620453, 0.3873719, 0.3609627, 0.4628061, 0.5528967, True, -0.03068375, 0.004793671, -0.04576801, -0.1267853,-0.09739685, 0.9871216, True, 1256.661, 4.004842, 1121.777, -0.2843916,0.01280197, -1.979605, 35.09322, 8.685257, -39.58089, -30.73096, 4.887253, -45.99393, 0.1172943, -0.01893616,0.9929047, 0.1290436, -0.1020203, 0.9863739
09-44-50-911, 923, True, 0.2469386, 1, 1, False, False, 4.01413, 3.373474, 0.4535793, 0.3636096, 0.5355786, 0.5560955, True, 0.02236922, 0.007982849, -0.04036493, -0.1353302,-0.02786255, 0.9904022, True, 1256.556, 4.017935, 1121.797, -0.2623177,0.1404994, -1.977725, 33.58966, 8.55484, -38.99319, -32.19839, 4.914154, -45.9227, 0.07510376, -0.02684021,0.9968109, 0.06558228, -0.119812, 0.9906158
09-44-51-012, 931, False, 0.2238387, 0, 0.04036723, True, True, -1, -1, -1, -1, -1, -1, False, 0, 0, 0, 0,0, 1, False, 0, 0, 0, 0,0, 1, 31.05699, 7.544098, -40.60269, -34.85843, 3.304733, -47.30185, 0, 0,0, 0, 0, 0
