6/21/2021 6:28:08 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:08 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:08 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:08 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:08 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:08 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:08 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:08 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:08 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:09 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:09 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:09 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:09 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:09 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:09 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:09 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:09 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:10 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:10 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:10 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:10 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:10 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:10 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:10 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:10 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:10 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:11 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:11 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:11 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:11 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:11 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:11 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:11 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:11 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:11 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:12 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:12 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:12 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:12 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:12 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:12 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:12 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:12 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:12 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:13 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:13 PM, (0.0, 0.0, 0.0)
6/21/2021 6:28:13 PM, (0.0, 0.0, 0.0)
