Time,#Frame,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,AspectRatio,CameraDepth,FOV,EyeConvergence,Velocity,
04-08-16-325, 3, 0, 0.7071068, 0, -0.7071068, 0, 270, 0, 0.8998073, 0, 110.1915, 10, 84084.31
04-08-16-572, 19, -0.1151782, -0.5221084, -0.04463274, -0.8438867, 8.498788, 64.34008, 11.40674, 0.8998073, 0, 110.1915, 10, 0.1055455
04-08-16-830, 40, -0.1217702, -0.5023974, -0.0334182, -0.8553668, 10.06341, 61.78301, 10.50544, 0.8998073, 0, 110.1915, 10, 0.09318236
04-08-17-090, 63, -0.1259576, -0.3068548, 0.0008390397, -0.9433845, 13.77843, 36.57684, 4.471416, 0.8998073, 0, 110.1915, 10, 0.1423411
04-08-17-362, 81, -0.1182291, -0.3713435, -0.02863737, -0.9204922, 11.3259, 44.75859, 8.239959, 0.8998073, 0, 110.1915, 10, 0.4713088
04-08-17-629, 93, -0.08910289, -0.3550762, -0.09608158, -0.9256079, 5.550101, 42.65806, 14.02116, 0.8998073, 0, 110.1915, 10, 0.1913623
04-08-17-881, 111, -0.1146313, -0.4363068, -0.07436107, -0.8893631, 7.990512, 53.21558, 13.56652, 0.8998073, 0, 110.1915, 10, 0.3104592
04-08-18-134, 132, -0.08242503, -0.4532042, -0.06821287, -0.8849629, 4.821827, 54.71326, 11.31113, 0.8998073, 0, 110.1915, 10, 0.2373312
04-08-18-395, 146, -0.06618065, -0.4056212, -0.118175, -0.9039505, 1.362594, 48.51909, 15.51037, 0.8998073, 0, 110.1915, 10, 0.05293232
04-08-18-665, 158, -0.07059873, -0.427243, -0.1007009, -0.8957337, 2.316976, 51.28331, 13.94113, 0.8998073, 0, 110.1915, 10, 0.0873402
04-08-18-913, 176, -0.06971806, -0.432519, -0.09571958, -0.8938146, 2.397322, 51.9264, 13.39262, 0.8998073, 0, 110.1915, 10, 0.009993669
04-08-19-183, 192, -0.06895602, -0.428454, -0.1002793, -0.8953304, 2.151775, 51.40697, 13.81711, 0.8998073, 0, 110.1915, 10, 0.01086964
04-08-19-450, 204, -0.06781317, -0.4229267, -0.09757175, -0.8983397, 2.252714, 50.68685, 13.46463, 0.8998073, 0, 110.1915, 10, 0.0257173
04-08-19-709, 224, -0.06717721, -0.4232765, -0.09310272, -0.898697, 2.402973, 50.713, 12.96811, 0.8998073, 0, 110.1915, 10, 0.03572009
04-08-19-961, 244, -0.06296667, -0.366239, -0.09703725, -0.9233027, 2.590477, 43.56868, 13.03474, 0.8998073, 0, 110.1915, 10, 8.11211
04-08-20-218, 257, -0.06531521, -0.3769678, -0.08692606, -0.9198222, 3.13106, 44.90196, 12.09125, 0.8998073, 0, 110.1915, 10, 0.01722279
04-08-20-473, 269, -0.06424495, -0.3752105, -0.08798888, -0.9205149, 2.994963, 44.67138, 12.15098, 0.8998073, 0, 110.1915, 10, 0.005087158
04-08-20-733, 289, -0.06507795, -0.3777697, -0.08599011, -0.9195981, 3.136918, 44.99493, 11.98366, 0.8998073, 0, 110.1915, 10, 0.008427593
04-08-20-984, 302, -0.06446256, -0.3781983, -0.08470838, -0.9195843, 3.123272, 45.03531, 11.8211, 0.8998073, 0, 110.1915, 10, 0.005751291
04-08-21-249, 314, -0.0644904, -0.3783991, -0.08382174, -0.9195809, 3.162737, 45.05836, 11.72869, 0.8998073, 0, 110.1915, 10, 0.01037228
