Time,#Frame,Speed_X,Speed_Y,Speed_Z,Speed_Mag,Angular_Speed_X,Angular_Speed_Y,Angular_Speed_Z,Angular_Speed_Mag,Center_of_mass_X,Center_of_mass_Y,Center_of_mass_Z,
09-57-41-597, 3, 9.536743E-07, -2.500016, 6.67572E-06, 2.500016,-1.388173E-05, 1.597897E-06, 1.864213E-05, 2.329774E-05, 0, 0, 0
09-57-41-695, 7, 1.706833, -1.951039, 0.8307523, 2.722128,0.1220364, 4.545287, -3.1778, 5.547336, 0, 0, 0
09-57-41-804, 15, 1.707613, -1.950549, 0.831247, 2.722417,0.1226615, 4.544286, -3.178579, 5.546977, 0, 0, 0
09-57-41-908, 23, 1.708324, -1.950101, 0.8303639, 2.722273,0.1204942, 4.545431, -3.176851, 5.546877, 0, 0, 0
09-57-42-021, 32, 1.707136, -1.949826, 0.8281296, 2.720649,0.1185039, 4.543423, -3.177945, 5.545816, 0, 0, 0
09-57-42-129, 40, 1.7076, -1.950134, 0.8281029, 2.721153,0.1197154, 4.544335, -3.176589, 5.545812, 0, 0, 0
09-57-42-236, 48, 1.707114, -1.949711, 0.8273627, 2.72032,0.1180219, 4.54304, -3.176368, 5.544588, 0, 0, 0
09-57-42-344, 56, 1.702851, -1.945846, 0.8209761, 2.712935,0.09879906, 4.501827, -3.185783, 5.515924, 0, 0, 0
09-57-42-453, 64, 1.690382, -1.930452, 0.79083, 2.685042,0.02151879, 4.317002, 3.055929, 5.289203, 0, 0, 0
09-57-42-558, 72, 1.687329, -1.916264, 0.7563752, 2.66294,-0.05305753, 4.154075, 3.051782, 5.154855, 0, 0, 0
09-57-42-661, 78, 1.688202, -1.906858, 0.721254, 2.646949,-0.1079833, 4.049767, 3.065086, 5.080062, 0, 0, 0
09-57-42-772, 83, 1.693904, -1.906281, 0.723256, 2.65072,-0.1027776, 4.078596, 3.074807, 5.10881, 0, 0, 0
09-57-42-881, 88, 1.69539, -1.90627, 0.7659501, 2.663624,-0.07568822, 4.329165, 3.056949, 5.30022, 0, 0, 0
09-57-42-996, 93, 1.967744, -1.914127, 1.518775, 3.137289,-0.08157353, 4.943789, -3.168555, 5.872601, 0, 0, 0
09-57-43-107, 98, 2.802273, -1.918085, 2.031216, 3.956971,-0.1215888, 5.478125, -3.170247, 6.33049, 0, 0, 0
09-57-43-213, 106, 3.448607, -1.919547, 2.082147, 4.462386,-0.1365146, -0.2268421, -3.120683, 3.131894, 0, 0, 0
09-57-43-312, 114, 3.492887, -1.915633, 2.046937, 4.478824,-0.1267197, 0.1903769, -3.058522, 3.06706, 0, 0, 0
09-57-43-420, 123, 3.472802, -1.907463, 2.021625, 4.448116,-0.1182662, 0.3470512, -3.05948, 3.081371, 0, 0, 0
09-57-43-538, 130, 3.421503, -1.901989, 2.002462, 4.397055,-0.1105458, 0.4555366, -3.047238, 3.083082, 0, 0, 0
09-57-43-649, 135, 3.376616, -1.895674, 1.968599, 4.344019,-0.120795, 0.6232305, -3.032395, 3.098133, 0, 0, 0
09-57-43-760, 140, 3.339306, -1.89028, 1.951007, 4.304713,-0.1171299, 0.6860228, -3.040385, 3.11902, 0, 0, 0
09-57-43-871, 145, 3.305811, -1.880604, 1.961505, 4.279318,-0.1353543, 0.6584083, -3.047443, 3.120694, 0, 0, 0
09-57-43-972, 152, 3.276164, -1.869316, 2.003151, 4.270855,-0.1351629, 0.4651311, -3.083387, 3.1212, 0, 0, 0
09-57-44-079, 161, 3.221301, -1.850729, 2.06986, 4.252799,6.108953, 0.07842211, -3.15624, 6.876576, 0, 0, 0
