Time,#Frame,Speed_X,Speed_Y,Speed_Z,Speed_Mag,Angular_Speed_X,Angular_Speed_Y,Angular_Speed_Z,Angular_Speed_Mag,Center_of_mass_X,Center_of_mass_Y,Center_of_mass_Z,
09-56-31-016, 3, -0.0001368523, -2.500045, 7.152557E-06, 2.500045,0.0001901497, -0.0001443433, 0.0002146508, 0.0003210403, 0, 0, 0
09-56-31-124, 6, -0.0441618, -2.79609, -0.004400015, 2.796442,-5.553363, -0.09010646, -6.067768, 8.225921, 0, 0, 0
09-56-31-228, 14, -0.03949165, -2.790123, -0.005751371, 2.790408,-5.57731, -0.1017429, -6.07901, 8.250521, 0, 0, 0
09-56-31-327, 22, -0.03380203, -2.791118, -0.0124886, 2.791351,-5.567677, -0.1113132, -6.081873, 8.246248, 0, 0, 0
09-56-31-430, 30, -0.03122091, -2.790528, -0.02266932, 2.790795,-5.57165, -0.1209693, -6.078911, 8.246882, 0, 0, 0
09-56-31-535, 39, -0.03144312, -2.787095, -0.04443312, 2.787626,-5.577924, -0.1668635, -6.067249, 8.243336, 0, 0, 0
09-56-31-640, 47, -0.04485607, -2.776862, -0.0867784, 2.77858,-5.619108, -0.3522196, -6.095309, 8.297664, 0, 0, 0
09-56-31-742, 55, -0.05521011, -2.762931, -0.1387799, 2.766965,-5.68074, -0.5735586, 0.1531169, 5.711675, 0, 0, 0
09-56-31-848, 63, -0.05316305, -2.752051, -0.1749699, 2.75812,-5.732414, -0.7200549, 0.1525427, 5.779474, 0, 0, 0
09-56-31-957, 72, -0.04916668, -2.748562, -0.1863301, 2.75531,-5.755911, -0.7640167, 0.1651996, 5.808746, 0, 0, 0
09-56-32-071, 78, -0.04473019, -2.752686, -0.1712978, 2.758373,-5.741626, -0.7269711, -6.113853, 8.418667, 0, 0, 0
09-56-32-182, 83, -0.03605509, -2.749067, -0.1646056, 2.754226,-5.758748, -0.6736072, -6.095308, 8.412473, 0, 0, 0
09-56-32-294, 88, -0.03030682, -2.749226, -0.1563349, 2.753834,-5.760334, -0.6199136, -6.073634, 8.393733, 0, 0, 0
09-56-32-405, 93, -0.03240156, -2.762587, -0.1544871, 2.767093,-5.693412, -0.6028646, -6.070136, 8.344156, 0, 0, 0
09-56-32-507, 100, -0.03846169, -2.775805, -0.1549335, 2.780391,-5.637702, -0.6155572, -6.074629, 8.310458, 0, 0, 0
09-56-32-609, 108, -0.04651451, -2.770911, -0.1566455, 2.775725,-5.668026, -0.6291686, -6.081469, 8.337064, 0, 0, 0
09-56-32-715, 116, -0.2859483, -2.765322, -0.6940718, 2.865399,-5.684741, -0.6446938, -6.086888, 8.353569, 0, 0, 0
09-56-32-827, 123, -0.6216936, -2.761885, -1.520803, 3.21362,-5.700297, -0.6592938, -6.088686, 8.366609, 0, 0, 0
09-56-32-939, 128, -0.6204267, -2.76113, -1.518092, 3.211443,-5.704252, -0.6486262, -6.091402, 8.370447, 0, 0, 0
09-56-33-047, 133, -0.6183953, -2.761007, -1.514433, 3.209218,-5.702372, -0.599615, -6.090839, 8.3651, 0, 0, 0
09-56-33-160, 138, -0.6180425, -2.762477, -1.515331, 3.210838,-5.69577, -0.5125669, -6.089322, 8.353703, 0, 0, 0
09-56-33-263, 144, -0.6195889, -2.761627, -1.517331, 3.21135,-5.700408, -0.4357235, -6.090694, 8.353506, 0, 0, 0
09-56-33-367, 152, -0.6368394, -2.761194, -1.892772, 3.407689,-5.702027, -0.3825876, -6.089532, 8.35116, 0, 0, 0
09-56-33-470, 160, -0.6426835, -2.76084, -2.712672, 3.923502,-5.706016, -0.4001724, -6.091756, 8.35633, 0, 0, 0
09-56-33-582, 168, -0.5996714, -2.76032, -3.613472, 4.586518,-5.709841, -0.414211, -6.093406, 8.360828, 0, 0, 0
09-56-33-690, 173, -0.5908947, -2.760554, -3.794392, 4.7294,-5.709038, -0.4186393, -6.092172, 8.359601, 0, 0, 0
09-56-33-805, 178, -0.5909081, -2.760604, -3.794308, 4.729364,-5.709496, -0.4306651, -6.090046, 8.358975, 0, 0, 0
09-56-33-915, 183, -0.5907431, -2.760961, -3.795005, 4.73011,-5.709499, -0.51318, -6.091652, 8.364805, 0, 0, 0
09-56-34-025, 188, -0.5907774, -2.761246, -3.797047, 4.73192,-5.71027, -0.6073829, -6.093334, 8.372862, 0, 0, 0
09-56-34-133, 196, -0.5916471, -2.759508, -3.803122, 4.735891,-5.722755, -0.7227973, -6.096808, 8.393058, 0, 0, 0
09-56-34-238, 204, -0.5914812, -2.756046, -3.810461, 4.739752,-5.742157, -0.8473289, -6.106678, 8.425073, 0, 0, 0
09-56-34-346, 213, -0.5913215, -2.754928, -3.811241, 4.739709,-5.746491, -0.8494019, -6.109374, 8.430189, 0, 0, 0
09-56-34-448, 219, -0.5910826, -2.755565, -3.806108, 4.735924,-5.743633, -0.8265131, -6.104185, 8.422204, 0, 0, 0
09-56-34-558, 224, -0.5895224, -2.754259, -3.798421, 4.728793,-5.74573, -0.8001729, -6.110034, 8.425331, 0, 0, 0
09-56-34-672, 229, -0.7696853, -2.755502, -3.760791, 4.725331,-5.732192, -0.7100132, -6.102035, 8.4022, 0, 0, 0
09-56-34-779, 234, -1.647221, -2.75914, -3.64907, 4.862294,-5.713302, -0.6409888, -6.077064, 8.365607, 0, 0, 0
09-56-34-881, 239, -2.352901, -2.758101, -3.547345, 5.072172,-5.716443, -0.6141143, -6.071444, 8.361655, 0, 0, 0
09-56-34-990, 248, -2.351359, -2.757437, -3.54362, 5.06849,-5.717583, -0.6066058, -6.074512, 8.364115, 0, 0, 0
09-56-35-090, 256, -2.350404, -2.757195, -3.541519, 5.066446,-5.719337, -0.5608548, -6.079942, 8.366067, 0, 0, 0
